order_id,order_date,region,city,channel,customer_segment,product_id,quantity,unit_price,discount_pct,delivery_days,rating,returned,payment_method
ORD-0474,2025-05-24,Central,Lahore,Retail Store,Enterprise,P003,7,6250.28,0.15,1,4.0,No,Card
ORD-0475,2025-08-24,West,Peshawar,Online,SME,P008,1,132861.59,0.0,6,4.0,No,Cash
ORD-0476,2025-02-11,Central,Lahore,Retail Store,Enterprise,P010,5,27784.21,0.05,0,,No,Cash
ORD-0477,2025-08-25,North,Islamabad,Online,Consumer,P001,3,4122.26,0.1,2,3.4,No,Digital Wallet
ORD-0478,2025-09-10,West,Quetta,Online,Enterprise,P008,2,134929.74,0.1,3,3.4,No,Bank Transfer
ORD-0479,2025-02-03,Central,Lahore,Online,Enterprise,P011,6,21102.49,0.1,3,5,No,Card
ORD-0480,2025-08-07,Central,Lahore,Corporate,Consumer,P011,3,21012.02,0.05,3,3.5,Yes,Cash
ORD-0481,2025-09-30,North,Islamabad,Online,Consumer,P011,2,22116.74,0.05,3,4.7,No,Card
ORD-0482,2025-09-03,North,Islamabad,Retail Store,SME,P003,3,6054.12,0.0,0,4.5,No,Digital Wallet
ORD-0483,2025-02-07,Central,Faisalabad,Retail Store,SME,P007,1,255060.94,0.1,0,3.8,No,Card
ORD-0484,2025-06-04,Central,Faisalabad,Online,SME,P006,3,171527.29,0.0,5,3.6,No,Cash
ORD-0485,2025-08-26,Central,Lahore,Online,Enterprise,P010,5,27528.4,0.1,2,4.3,No,Bank Transfer
ORD-0486,2025-03-06,Central,Faisalabad,Online,Consumer,P008,1,129965.77,0.1,3,4.8,No,Digital Wallet
ORD-0487,2025-10-05,Central,Lahore,Retail Store,SME,P003,2,6035.32,0.05,1,4.5,No,Bank Transfer
ORD-0488,2025-04-14,Central,Faisalabad,Online,Consumer,P009,2,18610.74,0.0,1,3.5,No,Bank Transfer
ORD-0489,2025-01-22,North,Islamabad,Retail Store,,P005,2,57583.96,0.05,0,,No,Digital Wallet
ORD-0490,2025-07-03,South,Karachi,Online,Consumer,P008,2,128387.73,0.0,1,4.4,No,Cash
ORD-0491,2025-04-02,South,Karachi,Corporate,Enterprise,P001,7,4169.49,0.1,3,5,No,Card
ORD-0492,2025-09-27,West,Peshawar,Corporate,Consumer,P002,2,8342.76,0.0,7,3.2,No,Card
ORD-0493,2025-04-07,Central,Faisalabad,Corporate,Consumer,P001,2,4288.58,0.15,4,4.6,No,Bank Transfer
ORD-0494,2025-09-18,North,Rawalpindi,Retail Store,Consumer,P003,4,6280.22,0.05,0,4.0,No,Bank Transfer
ORD-0495,2025-04-17,South,Karachi,Retail Store,Consumer,P002,4,8536.4,0.1,0,4.2,No,Card
ORD-0496,2025-01-22,North,Rawalpindi,Online,Consumer,P004,2,39066.34,0.0,4,4.5,No,Card
ORD-0497,2025-09-20,North,Islamabad,Corporate,Enterprise,P001,3,4083.65,0.05,4,4.4,No,Digital Wallet
ORD-0498,2025-12-28,Central,Lahore,Corporate,SME,P009,4,17954.47,0.0,4,4.4,No,Bank Transfer
ORD-0499,2025-09-20,West,Quetta,Corporate,Consumer,P009,1,18471.63,0.05,4,4.5,No,Bank Transfer
ORD-0500,2025-04-07,North,Rawalpindi,Online,Consumer,P006,2,164360.62,0.1,1,3.9,No,Cash
ORD-0501,2025-08-06,Central,Faisalabad,Retail Store,SME,P003,1,6357.04,0.0,0,5,No,Cash
ORD-0502,2025-07-20,West,Quetta,Corporate,Consumer,P004,2,38572.47,0.05,3,4.7,No,Card
ORD-0503,2025-12-19,Central,Lahore,Online,Consumer,P012,2,35915.36,0.1,4,4.5,No,Digital Wallet
ORD-0504,2025-02-26,South,Hyderabad,Retail Store,Consumer,P012,2,37311.28,0.0,1,4.1,No,Card
ORD-0505,2025-08-23,South,Karachi,Corporate,Consumer,P010,1,27542.66,0.1,1,4.8,No,Cash
ORD-0506,2025-08-22,South,Hyderabad,Online,SME,P011,4,21086.66,0.05,1,3.7,No,Cash
ORD-0507,2025-01-23,South,Karachi,Online,SME,P003,2,6352.05,0.0,2,4.3,No,Cash
ORD-0508,2025-07-29,North,Rawalpindi,Online,Consumer,P001,4,4160.6,0.0,2,4.3,No,Cash
ORD-0509,2025-08-26,North,Islamabad,Online,SME,P009,4,18100.68,0.1,3,4.5,Yes,Card
ORD-0510,2025-07-20,South,Karachi,Retail Store,Consumer,P003,1,6346.08,0.05,0,3.9,No,Digital Wallet
ORD-0511,2025-12-04,West,Peshawar,Retail Store,,P007,1,252053.46,0.1,0,4.6,Yes,Card
ORD-0512,2025-12-15,Central,Lahore,Corporate,Consumer,P011,2,20911.78,0.05,3,3.8,No,Digital Wallet
ORD-0513,2025-04-29,South,Hyderabad,Online,Consumer,P008,1,131122.36,0.05,4,5,No,Bank Transfer
ORD-0514,2025-06-04,Central,Faisalabad,Corporate,Consumer,P006,1,165499.56,0.0,4,3.8,No,Digital Wallet
ORD-0515,2025-03-31,Central,Faisalabad,Corporate,SME,P001,4,4170.36,0.05,5,4.2,No,Card
ORD-0516,2025-06-08,South,Hyderabad,Retail Store,SME,P001,4,4148.75,0.0,0,5,No,Card
ORD-0517,2025-08-16,Central,Faisalabad,Online,Consumer,P010,1,27534.44,0.15,2,3.8,Yes,Digital Wallet
ORD-0518,2025-10-04,South,Karachi,Corporate,SME,P002,4,8338.61,0.05,3,4.5,No,Card
ORD-0519,2025-03-06,South,Karachi,Online,Consumer,P009,2,18127.22,0.0,1,4.7,No,Bank Transfer
ORD-0520,2025-09-04,South,Hyderabad,Online,Consumer,P004,2,40116.97,0.1,2,4.1,No,Digital Wallet
ORD-0521,2025-11-01,North,Islamabad,Online,Consumer,P004,2,39647.28,0.05,3,3.8,No,Card
ORD-0522,2025-07-11,North,Rawalpindi,Corporate,Enterprise,P003,6,6252.47,0.1,3,4.3,No,Bank Transfer
ORD-0523,2025-08-12,West,Peshawar,Retail Store,Consumer,P009,1,18667.51,0.1,1,4.3,No,Bank Transfer
ORD-0524,2025-12-07,Central,Faisalabad,Retail Store,Enterprise,P002,4,8251.29,0.1,0,5,No,Bank Transfer
ORD-0525,2025-04-07,Central,Lahore,Corporate,Consumer,P003,3,6287.02,0.1,5,3.5,No,Bank Transfer
ORD-0526,2025-05-18,Central,Faisalabad,Retail Store,Consumer,P002,2,8294.4,0.1,0,3.3,No,Card
ORD-0527,2025-04-12,North,Islamabad,Retail Store,SME,P002,2,8657.68,0.0,0,4.1,No,Digital Wallet
ORD-0528,2025-02-10,South,Hyderabad,Online,Consumer,P001,4,4196.27,0.1,3,4.3,No,Cash
ORD-0529,2025-04-19,North,Islamabad,Online,Consumer,P012,4,36441.38,0.0,2,4.5,No,Digital Wallet
ORD-0530,2025-12-07,North,Islamabad,Corporate,Enterprise,P010,2,27428.92,0.1,4,4.0,No,Digital Wallet
ORD-0531,2025-05-08,North,Rawalpindi,Retail Store,SME,P001,3,4233.71,0.1,1,3.9,No,Bank Transfer
ORD-0532,2025-08-08,West,Peshawar,Corporate,Enterprise,P011,7,21234.08,0.05,6,4.4,No,Digital Wallet
ORD-0533,2025-02-14,South,Hyderabad,Online,Consumer,P001,2,4127.33,0.1,3,4.1,No,Cash
ORD-0534,2025-07-16,Central,Lahore,Retail Store,SME,P012,2,37425.79,0.05,0,4.0,No,Cash
ORD-0535,2025-11-04,South,Hyderabad,Online,SME,P009,5,18670.85,0.1,1,4.4,No,Card
ORD-0536,2025-10-31,West,Quetta,Retail Store,Consumer,P003,2,6129.62,0.05,0,5,No,Bank Transfer
ORD-0537,2025-09-24,Central,Lahore,Online,Consumer,P011,2,21907.83,0.0,1,4.4,No,Card
ORD-0538,2025-12-26,South,Hyderabad,Online,Enterprise,P001,9,4233.03,0.05,4,4.5,No,Card
ORD-0539,2025-04-26,Central,Lahore,Corporate,SME,P011,4,22124.86,0.05,3,5,No,Card
ORD-0540,2025-07-20,North,Rawalpindi,Online,Enterprise,P009,7,18382.09,0.0,1,4.3,No,Digital Wallet
ORD-0541,2025-03-25,North,Rawalpindi,Retail Store,Consumer,P002,2,8620.01,0.0,1,3.4,No,Card
ORD-0542,2025-07-12,West,Peshawar,Retail Store,Consumer,P001,4,4119.27,0.0,1,3.7,No,Bank Transfer
ORD-0543,2025-05-04,North,Rawalpindi,Retail Store,Enterprise,P008,5,134184.73,0.15,1,3.5,No,Cash
ORD-0544,2025-05-21,Central,Faisalabad,Online,Consumer,P001,2,4079.8,0.05,2,4.0,No,Cash
ORD-0545,2025-11-27,Central,Faisalabad,Retail Store,Consumer,P001,5,4278.84,0.0,1,4.4,No,Digital Wallet
ORD-0546,2025-11-30,South,Karachi,Corporate,Enterprise,P002,8,8247.72,0.05,1,5,No,Card
ORD-0547,2025-02-13,West,Peshawar,Online,Consumer,P004,1,38903.56,0.0,5,5,No,Bank Transfer
ORD-0548,2025-06-10,North,Rawalpindi,Retail Store,Consumer,P009,1,18208.18,0.0,0,3.8,No,Card
ORD-0549,2025-10-30,South,Karachi,Retail Store,Consumer,P006,2,166808.37,0.1,0,2.7,No,Digital Wallet
ORD-0550,2025-11-19,Central,Lahore,Retail Store,SME,P008,2,131363.92,0.0,0,4.7,No,Digital Wallet
ORD-0551,2025-09-30,South,Hyderabad,Online,SME,P003,3,6068.43,0.1,2,4.5,No,Card
ORD-0552,2025-03-05,South,Hyderabad,Retail Store,SME,P001,3,4212.99,0.05,0,5,No,Card
ORD-0553,2025-09-30,North,Rawalpindi,Retail Store,Consumer,P001,2,4109.95,0.05,0,5,No,Cash
ORD-0554,2025-05-08,Central,Faisalabad,Retail Store,Consumer,P012,3,36009.05,0.05,1,5,No,Digital Wallet
ORD-0555,2025-06-10,Central,Lahore,Online,Consumer,P001,1,4261.34,0.05,2,2.9,No,Bank Transfer
ORD-0556,2025-09-03,North,Islamabad,Online,SME,P011,4,21761.34,0.1,3,4.3,No,Digital Wallet
ORD-0557,2025-11-08,South,Hyderabad,Corporate,SME,P011,2,20951.91,0.1,4,4.9,No,Bank Transfer
ORD-0558,2025-05-08,Central,Lahore,Online,Consumer,P003,4,6094.9,0.0,3,5,No,Card
ORD-0559,2025-09-07,South,Karachi,Retail Store,Consumer,P003,3,6345.15,0.0,0,3.9,Yes,Bank Transfer
ORD-0560,2025-03-20,North,Rawalpindi,Online,SME,P002,4,8435.9,0.0,4,3.7,No,Digital Wallet
ORD-0561,2025-03-13,South,Hyderabad,Online,Enterprise,P009,2,18155.42,0.0,1,4.9,No,Card
ORD-0562,2025-12-07,West,Quetta,Online,SME,P010,2,27211.06,0.1,2,4.2,No,Bank Transfer
ORD-0563,2025-01-11,South,Hyderabad,Retail Store,SME,P002,4,8742.98,0.05,0,3.7,No,Bank Transfer
ORD-0564,2025-04-06,South,Karachi,Corporate,Enterprise,P002,5,8486.69,0.1,2,5,No,Card
ORD-0565,2025-03-18,South,Karachi,Online,Consumer,P002,4,8254.01,0.0,3,4.7,No,Cash
ORD-0566,2025-08-07,North,Rawalpindi,Retail Store,Consumer,P003,3,6278.71,0.0,0,3.8,No,Card
ORD-0567,2025-05-27,North,Islamabad,Online,Consumer,P005,2,57813.29,0.0,5,4.2,No,Card
ORD-0568,2025-10-29,North,Rawalpindi,Online,Consumer,P007,1,253761.44,0.0,3,3.9,No,Digital Wallet
ORD-0569,2025-12-27,North,Islamabad,Online,Consumer,P003,2,6212.48,0.05,1,4.8,No,Cash
ORD-0570,2025-06-27,West,Peshawar,Retail Store,Consumer,P004,2,39308.04,0.1,1,4.3,No,Digital Wallet
ORD-0571,2025-02-01,Central,Lahore,Retail Store,Consumer,P009,1,18128.73,0.1,0,3.9,No,Bank Transfer
ORD-0572,2025-01-02,South,Karachi,Retail Store,Consumer,P011,3,21246.4,0.0,1,4.2,No,Bank Transfer
ORD-0573,2025-05-23,West,Peshawar,Corporate,Consumer,P012,1,35408.07,0.0,6,3.5,No,Cash
ORD-0574,2025-07-29,West,Peshawar,Online,Consumer,P010,2,27036.81,0.15,4,5,No,Digital Wallet
ORD-0575,2025-02-24,Central,Faisalabad,Corporate,Consumer,P008,1,134509.43,0.0,6,3.8,No,Cash
ORD-0576,2025-08-11,North,Rawalpindi,Online,Consumer,P002,2,8535.53,0.15,5,4.3,No,Digital Wallet
ORD-0577,2025-04-07,South,Karachi,Online,Consumer,P008,2,128833.85,0.05,3,4.1,No,Bank Transfer
ORD-0578,2025-11-26,West,Quetta,Online,Consumer,P002,1,8733.39,0.0,3,3.7,No,Bank Transfer
ORD-0579,2025-03-25,South,Hyderabad,Online,,P009,1,17968.54,0.0,4,4.0,No,Bank Transfer
ORD-0580,2025-04-27,North,Islamabad,Online,Consumer,P011,2,21489.45,0.15,3,4.5,No,Card
ORD-0581,2025-02-13,West,Quetta,Online,Consumer,P007,2,242795.27,0.05,8,3.3,No,Card
ORD-0582,2025-05-16,Central,Lahore,Corporate,Enterprise,P012,7,36106.36,0.05,5,3.9,No,Card
ORD-0583,2025-05-23,South,Hyderabad,Corporate,Consumer,P004,2,39486.27,0.05,1,5,No,Card
ORD-0584,2025-07-16,North,Rawalpindi,Retail Store,Consumer,P006,1,166837.04,0.05,0,4.1,No,Cash
ORD-0585,2025-02-14,South,Karachi,Online,Enterprise,P003,5,6356.58,0.0,1,5,No,Digital Wallet
ORD-0586,2025-10-10,West,Peshawar,Online,SME,P001,2,4316.44,0.05,5,4.2,No,Bank Transfer
ORD-0587,2025-02-07,North,Islamabad,Online,Consumer,P001,1,4217.43,0.1,3,4.6,No,Cash
ORD-0588,2025-07-30,Central,Faisalabad,Corporate,SME,P003,2,6341.79,0.0,3,3.5,Yes,Digital Wallet
ORD-0589,2025-10-11,Central,Faisalabad,Corporate,Consumer,P009,2,18978.91,0.0,4,4.6,No,Cash
ORD-0590,2025-07-20,South,Karachi,Corporate,Consumer,P003,4,6075.31,0.1,2,3.9,No,Card
ORD-0591,2025-01-15,South,Karachi,Retail Store,Consumer,P007,2,243353.63,0.0,0,4.3,No,Card
ORD-0592,2025-01-25,South,Hyderabad,Online,Consumer,P003,2,6130.98,0.0,3,4.0,No,Card
ORD-0593,2025-09-15,Central,Lahore,Online,SME,P005,1,57763.32,0.0,3,2.9,No,Cash
ORD-0594,2025-12-01,South,Karachi,Corporate,Consumer,P012,5,37124.92,0.0,3,4.7,No,Cash
ORD-0595,2025-11-09,Central,Lahore,Retail Store,Enterprise,P001,2,4267.11,0.05,0,3.7,No,Bank Transfer
ORD-0596,2025-02-04,South,Hyderabad,Online,Consumer,P009,2,18231.32,0.05,2,5,No,Card
ORD-0597,2025-01-21,North,Rawalpindi,Online,Enterprise,P011,4,21328.08,0.15,4,4.1,No,Bank Transfer
ORD-0598,2025-12-16,South,Karachi,Retail Store,Consumer,P010,1,26930.03,0.0,1,4.0,No,Bank Transfer
ORD-0599,2025-11-25,North,Rawalpindi,Online,Consumer,P001,5,4124.27,0.0,3,5,No,Bank Transfer
ORD-0600,2025-03-21,West,Quetta,Retail Store,Consumer,P001,2,4309.99,0.0,0,4.2,No,Card
ORD-0601,2025-12-17,North,Rawalpindi,Retail Store,Consumer,P001,2,4149.18,0.05,1,4.6,No,Card
ORD-0602,2025-06-02,South,Hyderabad,Corporate,Consumer,P006,1,172693.15,0.05,4,5,No,Bank Transfer
ORD-0603,2025-12-08,North,Islamabad,Online,Enterprise,P012,9,35436.07,0.15,2,3.7,No,Cash
ORD-0604,2025-08-19,West,Quetta,Retail Store,SME,P007,1,243813.11,0.15,0,4.3,No,Cash
ORD-0605,2025-04-18,West,Quetta,Online,Consumer,P003,2,6274.15,0.05,4,4.4,No,Bank Transfer
ORD-0606,2025-02-28,West,Peshawar,Online,Consumer,P007,2,246237.66,0.1,5,3.5,No,Bank Transfer
ORD-0607,2025-02-14,Central,Lahore,Online,Consumer,P012,4,37047.38,0.05,1,4.0,No,Digital Wallet
ORD-0608,2025-04-19,South,Hyderabad,Retail Store,Consumer,P011,3,22103.22,0.1,0,5,No,Bank Transfer
ORD-0609,2025-09-17,South,Hyderabad,Online,Enterprise,P011,7,20860.36,0.15,1,4.4,No,Digital Wallet
ORD-0610,2025-06-12,South,Hyderabad,Online,Enterprise,P002,8,8667.56,0.1,2,3.9,No,Digital Wallet
ORD-0611,2025-09-22,South,Karachi,Online,SME,P005,4,59704.04,0.05,2,4.2,No,Card
ORD-0612,2025-11-18,Central,Lahore,Online,SME,P011,5,20887.62,0.05,5,3.4,No,Cash
ORD-0613,2025-05-06,Central,Faisalabad,Corporate,SME,P003,2,6251.48,0.05,1,4.8,No,Card
ORD-0614,2025-02-17,South,Hyderabad,Corporate,Consumer,P001,4,4092.54,0.15,3,5,No,Card
ORD-0615,2025-04-03,South,Karachi,Retail Store,SME,P011,3,22136.92,0.05,1,4.7,No,Card
ORD-0616,2025-03-04,South,Karachi,Retail Store,Consumer,P010,1,28105.34,0.0,0,4.6,No,Cash
ORD-0617,2025-04-13,West,Peshawar,Retail Store,SME,P005,4,58275.58,0.15,0,4.3,No,Card
ORD-0618,2025-07-21,South,Hyderabad,Online,Consumer,P009,2,18924.97,0.05,2,3.1,No,Bank Transfer
ORD-0619,2025-07-11,West,Quetta,Online,Enterprise,P012,4,36047.71,0.1,3,2.9,No,Card
ORD-0620,2025-04-06,South,Karachi,Online,Consumer,P002,2,8249.91,0.05,2,3.8,No,Card
ORD-0621,2025-05-26,Central,Lahore,Online,Consumer,P007,1,249100.35,0.05,2,3.6,No,Card
ORD-0622,2025-01-24,West,Peshawar,Online,Consumer,P007,2,244077.96,0.0,7,3.9,No,Card
ORD-0623,2025-07-26,South,Karachi,Online,Consumer,P005,2,59283.62,0.0,2,3.6,No,Card
ORD-0624,2025-12-23,West,Peshawar,Corporate,Enterprise,P001,5,4081.38,0.05,6,4.3,No,Bank Transfer
ORD-0625,2025-07-08,Central,Lahore,Corporate,Enterprise,P003,2,6031.86,0.05,3,5,No,Bank Transfer
ORD-0626,2025-10-26,North,Islamabad,Online,Consumer,P007,2,250037.13,0.05,2,4.2,No,Bank Transfer
ORD-0627,2025-09-05,South,Hyderabad,Retail Store,SME,P003,2,6272.53,0.0,0,4.3,No,Digital Wallet
ORD-0628,2025-04-17,Central,Faisalabad,Retail Store,Consumer,P004,1,40324.3,0.0,0,4.3,No,Bank Transfer
ORD-0629,2025-09-20,South,Hyderabad,Online,Consumer,P002,2,8320.12,0.1,2,3.8,No,Card
ORD-0630,2025-08-20,South,Karachi,Corporate,Consumer,P004,1,39255.72,0.05,1,4.9,No,Card
ORD-0631,2025-04-10,South,Hyderabad,Online,Consumer,P007,2,242184.67,0.0,2,4.6,No,Digital Wallet
ORD-0632,2025-09-30,South,Karachi,Corporate,SME,P004,4,38555.09,0.05,3,3.9,No,Cash
ORD-0633,2025-11-02,South,Karachi,Online,Consumer,P009,2,18765.39,0.1,3,5,No,Card
ORD-0634,2025-12-08,North,Rawalpindi,Online,Enterprise,P011,4,21621.27,0.15,2,4.3,No,Digital Wallet
ORD-0635,2025-04-27,North,Islamabad,Retail Store,SME,P001,4,4197.65,0.0,1,4.2,No,Card
ORD-0636,2025-09-23,Central,Faisalabad,Online,SME,P009,1,18109.17,0.0,4,4.6,No,Card
ORD-0637,2025-08-09,South,Karachi,Online,Enterprise,P008,4,134986.98,0.1,6,4.5,No,Bank Transfer
ORD-0638,2025-06-19,North,Rawalpindi,Corporate,Consumer,P002,2,8466.06,0.05,2,5,No,Digital Wallet
ORD-0639,2025-08-27,Central,Faisalabad,Retail Store,SME,P003,3,6311.52,0.0,0,4.0,No,Digital Wallet
ORD-0640,2025-01-03,North,Islamabad,Online,Consumer,P011,1,21775.02,0.0,3,3.6,No,Card
ORD-0641,2025-05-08,Central,Faisalabad,Online,Enterprise,P001,4,4224.45,0.0,1,4.8,No,Card
ORD-0642,2025-08-02,North,Rawalpindi,Online,Consumer,P011,2,21340.0,0.1,2,4.4,No,Card
ORD-0643,2025-08-28,South,Hyderabad,Online,Consumer,P001,4,4096.28,0.0,4,3.6,No,Bank Transfer
ORD-0644,2025-05-31,South,Hyderabad,Online,SME,P005,4,59690.59,0.0,2,5,No,Bank Transfer
ORD-0645,2025-12-20,South,Karachi,Online,SME,P005,1,59207.52,0.05,3,4.2,No,Bank Transfer
ORD-0646,2025-01-04,Central,Lahore,Online,Consumer,P007,1,248294.96,0.0,3,4.3,No,Bank Transfer
ORD-0647,2025-09-05,West,Quetta,Corporate,Consumer,P010,2,28092.87,0.05,3,4.6,No,Digital Wallet
ORD-0648,2025-12-25,North,Rawalpindi,Retail Store,Consumer,P001,4,4242.26,0.0,0,3.1,No,Card
ORD-0649,2025-10-25,South,Hyderabad,Online,Enterprise,P012,5,36011.42,0.15,2,3.4,No,Card
ORD-0650,2025-02-02,South,Karachi,Online,SME,P003,3,6306.01,0.05,4,4.5,No,Bank Transfer
ORD-0651,2025-04-03,North,Rawalpindi,Online,Consumer,P012,4,35552.98,0.0,3,4.2,No,Bank Transfer
ORD-0652,2025-04-29,West,Quetta,Online,Enterprise,P009,5,18783.95,0.05,4,5,No,Digital Wallet
ORD-0653,2025-11-07,Central,Lahore,Corporate,Consumer,P009,2,18092.87,0.05,4,4.5,No,Card
ORD-0654,2025-09-28,Central,Lahore,Online,Consumer,P012,2,35477.79,0.0,4,5,No,Digital Wallet
ORD-0655,2025-11-25,North,Islamabad,Corporate,SME,P005,4,57996.26,0.1,3,4.5,No,Digital Wallet
ORD-0656,2025-09-22,South,Karachi,Retail Store,Consumer,P006,1,165218.13,0.15,0,3.6,No,Card
ORD-0657,2025-05-28,South,Karachi,Corporate,Enterprise,P005,5,58916.44,0.1,3,3.7,No,Digital Wallet
ORD-0658,2025-08-04,South,Hyderabad,Corporate,Consumer,P002,2,8365.16,0.0,4,3.8,No,Cash
ORD-0659,2025-08-02,Central,Lahore,Corporate,Consumer,P001,1,4082.97,0.05,2,3.7,No,Digital Wallet
ORD-0660,2025-01-29,South,Karachi,Retail Store,Enterprise,P009,7,17965.09,0.05,0,4.3,No,Bank Transfer
ORD-0661,2025-11-12,West,Peshawar,Online,Consumer,P011,2,20973.67,0.0,3,4.3,No,Card
ORD-0662,2025-05-08,Central,Lahore,Online,Consumer,P003,3,6238.1,0.1,1,4.6,No,Cash
ORD-0663,2025-10-06,South,Hyderabad,Corporate,Enterprise,P004,4,40546.18,0.1,2,4.0,No,Card
ORD-0664,2025-01-28,South,Hyderabad,Retail Store,SME,P003,2,6327.01,0.05,0,5,No,Card
ORD-0665,2025-03-14,South,Karachi,Retail Store,SME,P004,1,38365.46,0.1,0,4.1,No,Card
ORD-0666,2025-09-11,South,Hyderabad,Online,Consumer,P002,4,8516.57,0.05,3,5,No,Digital Wallet
ORD-0667,2025-05-15,Central,Lahore,Retail Store,Consumer,P011,4,21864.57,0.1,0,4.5,No,Bank Transfer
ORD-0668,2025-05-28,Central,Faisalabad,Online,SME,P010,3,26943.21,0.0,3,2.8,No,Card
ORD-0669,2025-02-13,West,Peshawar,Online,Consumer,P008,2,130168.48,0.0,4,3.3,Yes,Card
ORD-0670,2025-04-02,North,Islamabad,Online,Consumer,P012,2,36299.86,0.05,5,4.8,No,Digital Wallet
ORD-0671,2025-05-22,South,Hyderabad,Online,SME,P002,2,8303.37,0.0,1,3.1,No,Card
ORD-0672,2025-05-13,West,Quetta,Retail Store,Enterprise,P003,7,6237.42,0.05,0,3.9,No,Card
ORD-0673,2025-12-15,North,Rawalpindi,Corporate,Consumer,P003,4,6376.74,0.1,3,4.8,Yes,Bank Transfer
ORD-0674,2025-10-30,South,Karachi,Corporate,Consumer,P010,2,28225.9,0.0,2,3.4,No,Cash
ORD-0675,2025-04-25,North,Rawalpindi,Retail Store,Consumer,P011,4,21705.37,0.05,0,3.8,No,Digital Wallet
ORD-0676,2025-05-05,Central,Faisalabad,Online,Consumer,P012,4,37009.83,0.1,2,4.7,No,Digital Wallet
ORD-0677,2025-08-18,Central,Lahore,Retail Store,SME,P001,4,4243.87,0.05,1,4.2,No,Card
ORD-0678,2025-10-22,North,Islamabad,Corporate,Enterprise,P001,4,4140.37,0.1,4,5,No,Card
ORD-0679,2025-02-07,South,Hyderabad,Corporate,Consumer,P004,1,40002.4,0.0,1,5,No,Bank Transfer
ORD-0680,2025-07-01,West,Peshawar,Retail Store,SME,P004,4,39974.27,0.05,1,3.4,No,Digital Wallet
ORD-0681,2025-01-04,Central,Faisalabad,Retail Store,Consumer,P003,3,6365.45,0.0,0,4.0,No,Bank Transfer
ORD-0682,2025-05-27,South,Hyderabad,Retail Store,Enterprise,P001,7,4182.5,0.05,1,4.3,No,Card
ORD-0683,2025-09-07,North,Islamabad,Online,Enterprise,P012,2,36864.49,0.0,4,5,No,Card
ORD-0684,2025-10-04,North,Islamabad,Online,Enterprise,P001,3,4311.34,0.1,3,3.5,No,Card
ORD-0685,2025-03-03,North,Rawalpindi,Retail Store,Consumer,P001,2,4318.05,0.1,1,4.5,No,Bank Transfer
ORD-0686,2025-09-20,Central,Lahore,Retail Store,Consumer,P011,2,22057.75,0.1,0,3.2,No,Bank Transfer
ORD-0687,2025-11-21,Central,Lahore,Online,Consumer,P012,4,36434.55,0.1,2,4.3,No,Card
ORD-0688,2025-04-20,South,Karachi,Retail Store,SME,P009,1,18409.16,0.0,0,3.9,No,Bank Transfer
ORD-0689,2025-04-29,Central,Faisalabad,Retail Store,SME,P007,4,244955.81,0.0,0,3.9,No,Bank Transfer
ORD-0690,2025-04-01,North,Rawalpindi,Retail Store,Consumer,P004,1,40148.63,0.05,0,3.5,Yes,Card
ORD-0691,2025-07-29,South,Hyderabad,Online,Consumer,P004,2,39322.72,0.0,1,5,No,Bank Transfer
ORD-0692,2025-04-24,North,Islamabad,Retail Store,SME,P001,3,4226.45,0.0,1,4.5,Yes,Bank Transfer
ORD-0693,2025-06-30,Central,Lahore,Retail Store,Consumer,P003,2,6325.79,0.0,1,4.4,No,Card
ORD-0694,2025-01-07,South,Karachi,Retail Store,Consumer,P005,2,56893.42,0.0,0,5,No,Cash
ORD-0695,2025-03-05,Central,Faisalabad,Retail Store,Consumer,P009,2,18901.8,0.0,1,4.1,No,Card
ORD-0696,2025-03-19,South,Hyderabad,Online,SME,P003,4,6204.6,0.0,1,4.2,No,Cash
ORD-0697,2025-02-17,South,Hyderabad,Retail Store,Consumer,P011,4,20877.2,0.05,0,4.7,No,Cash
ORD-0698,2025-10-23,West,Peshawar,Corporate,Consumer,P005,1,59001.29,0.0,6,2.3,No,Card
ORD-0699,2025-05-08,South,Hyderabad,Retail Store,Consumer,P009,1,18010.42,0.05,0,4.0,No,Card
ORD-0700,2025-01-03,South,Karachi,Retail Store,SME,P006,3,172631.51,0.0,0,4.8,No,Bank Transfer
ORD-0701,2025-02-11,West,Peshawar,Retail Store,Consumer,P009,1,18522.13,0.0,0,2.6,Yes,Bank Transfer
ORD-0702,2025-09-07,South,Hyderabad,Online,Consumer,P004,2,40021.26,0.1,3,4.2,No,Bank Transfer
ORD-0703,2025-12-17,South,Hyderabad,Retail Store,Consumer,P005,2,59999.05,0.05,0,4.8,No,Cash
ORD-0704,2025-04-02,South,Karachi,Corporate,Consumer,P009,1,18715.39,0.05,2,4.5,No,Card
ORD-0705,2025-04-26,South,Karachi,Corporate,Consumer,P010,2,27639.37,0.0,1,3.8,No,Bank Transfer
ORD-0706,2025-03-20,South,Karachi,Online,Consumer,P001,3,4219.07,0.1,1,3.2,No,Bank Transfer
ORD-0707,2025-01-02,Central,Lahore,Online,SME,P002,4,8691.05,0.0,3,4.1,No,Bank Transfer
ORD-0708,2025-09-14,Central,Lahore,Retail Store,Consumer,P004,2,39156.33,0.1,0,2.9,No,Digital Wallet
ORD-0709,2025-12-31,South,Hyderabad,Retail Store,Consumer,P010,1,27595.54,0.05,0,4.0,No,Digital Wallet
