order_id,order_date,region,category,product,customer,quantity,unit_price,sales,cost,profit,profit_margin
ORD-00226,2026-04-17,Karachi,Clothing,Formal Shirt,Horizon Enterprises,6,6113.63,36681.78,22941.12,13740.66,37.459087318009104
ORD-00452,2026-06-14,Rawalpindi,Office Supplies,Printer Paper Box,Green Co,2,4443.43,8886.86,5874.4,3012.460000000001,33.89791219845931
ORD-00468,2026-05-26,Faisalabad,Furniture,Office Chair,Zenith Ltd,5,36782.46,183912.3,133782.4,50129.899999999994,27.257502624892403
ORD-00411,2026-04-07,Unknown,Electronics,Monitor,Royal Ltd,6,51340.39,308042.34,237096.6,70945.74000000002,23.03116513139071
ORD-00484,2026-06-01,Karachi,Furniture,Office Chair,Khyber Solutions,1,36773.17,36773.17,26595.59,10177.579999999998,27.676645771903807
ORD-00080,2026-03-19,Rawalpindi,Furniture,Bookshelf,Vertex Industries,1,23222.18,23222.18,17229.6,5992.580000000002,25.80541533998962
ORD-00426,2026-06-02,Karachi,Furniture,Filing Cabinet,Green Stores,2,32724.54,65449.08,48077.46,17371.620000000003,26.542191272971294
ORD-00455,2026-02-17,Multan,Furniture,Bookshelf,Sigma Mart,2,23034.98,46069.96,35502.6,10567.36,22.937636585749154
ORD-00177,2026-06-12,Rawalpindi,Furniture,Study Desk,Vertex Co,4,44671.23,178684.92,143307.0,35377.92000000001,19.799051872984027
ORD-00112,2026-03-11,Lahore,Clothing,Polo Shirt,Crescent Ltd,1,4482.91,4482.91,2759.1,1723.81,38.45292455124015
ORD-00275,2026-06-28,Islamabad,Furniture,Filing Cabinet,Alpha Stores,6,30669.43,184016.58,134453.34,49563.23999999999,26.934116480156295
ORD-00456,2026-06-20,Islamabad,Home Appliances,Electric Kettle,Unknown,1,8096.9,8096.9,5676.44,2420.46,29.893663006829772
ORD-00448,2026-06-22,Rawalpindi,Electronics,Smartphone,West Traders,1,99771.48,99771.48,75104.05,24667.429999999993,24.72392912283149
ORD-00517,2026-03-15,Faisalabad,Electronics,Wireless Earbuds,Jinnah Solutions,5,15123.79,75618.95,46910.3,28708.649999999994,37.964888430743876
ORD-00326,2026-12-01,Lahore,Furniture,Filing Cabinet,Vertex Traders,6,31540.33,189241.98,147599.64,41642.34,22.004810983271256
ORD-00097,2026-05-25,Lahore,Home Appliances,Microwave Oven,Horizon Enterprises,4,37758.57,151034.28,114036.2,36998.08,24.496478547783987
ORD-00089,2026-03-18,Islamabad,Furniture,Filing Cabinet,Jinnah Industries,3,32450.34,97351.02,73563.12,23787.90000000001,24.43518311364381
ORD-00036,2026-02-20,Islamabad,Home Appliances,Air Fryer,Zenith Industries,1,26759.95,26759.95,21614.52,5145.43,19.228100201980947
ORD-00578,2026-05-28,Karachi,Electronics,Keyboard,Crescent Mart,1,12622.05,12622.05,8032.9,4589.15,36.358198549364005
ORD-00289,2026-02-18,Karachi,Home Appliances,Electric Kettle,Falcon Mart,1,8044.44,8044.44,5572.29,2472.1499999999996,30.73116338738308
ORD-00291,2026-03-15,Lahore,Furniture,Study Desk,Khyber Solutions,5,51293.75,256468.75,178706.7,77762.04999999999,30.32028268551236
ORD-00571,2026-06-10,Multan,Furniture,Bookshelf,Crescent Co,5,24013.82,120069.1,82136.6,37932.5,31.592224810546593
ORD-00015,2026-02-23,Islamabad,Electronics,Monitor,Crescent Co,3,55421.62,166264.86,121049.4,45215.45999999999,27.194838404218423
ORD-00157,2026-01-23,Faisalabad,Office Supplies,Ink Cartridge,Khyber Co,1,9569.26,9569.26,6664.69,2904.5700000000006,30.353130754102203
ORD-00575,2026-06-30,Islamabad,Furniture,Office Chair,Nexus Mart,1,38985.88,38985.88,26395.32,12590.559999999998,32.29517969069827
ORD-00168,2026-06-25,Islamabad,Office Supplies,Ink Cartridge,Delta Enterprises,5,9698.03,48490.15,33248.2,15241.950000000004,31.433084863626952
ORD-00003,2026-06-30,Islamabad,Office Supplies,Printer Paper Box,Royal Ltd,2,4451.88,8903.76,5928.08,2975.6800000000003,33.42048752437173
ORD-00007,2026-05-10,Rawalpindi,Clothing,Formal Shirt,Nexus Industries,5,6361.05,31805.25,18563.0,13242.25,41.63542182501316
ORD-00271,2026-06-04,Faisalabad,Clothing,Trousers,Royal Enterprises,1,8481.65,8481.65,4974.2,3507.45,41.353392323427634
ORD-00001,2026-06-13,Karachi,Electronics,Laptop,West Co,6,192603.53,1155621.18,892028.52,263592.6599999999,22.809607902825036
ORD-00087,2026-05-29,Islamabad,Electronics,Keyboard,Beta Enterprises,4,11902.08,47608.32,31763.88,15844.439999999999,33.2808215034683
ORD-00458,2026-06-16,Lahore,Home Appliances,Vacuum Cleaner,Green Mart,5,35511.65,177558.25,120488.9,57069.350000000006,32.141198733373415
ORD-00192,2026-01-05,Faisalabad,Clothing,Trousers,Vertex Mart,1,8304.46,8304.46,5122.17,3182.289999999999,38.32025200916134
ORD-00350,2026-05-05,Rawalpindi,Home Appliances,Microwave Oven,Green Ltd,6,37513.96,225083.76,179520.42,45563.34,20.242837599656234
ORD-00031,2026-01-22,Lahore,Electronics,Monitor,Alpha Enterprises,6,53912.37,323474.22,232787.28,90686.93999999997,28.035291344082996
ORD-00286,2026-04-05,Karachi,Clothing,Polo Shirt,Prime Industries,6,4703.69,28222.14,16014.96,12207.18,43.25391341691311
ORD-00032,2026-04-27,Karachi,Electronics,Laptop,Green Stores,6,186920.23,1121521.38,911282.46,210238.91999999993,18.745868224108214
ORD-00311,2026-03-02,Multan,Electronics,Wireless Earbuds,Metro Traders,1,14219.27,14219.27,8567.74,5651.530000000001,39.74557062352709
ORD-00011,2026-03-02,Karachi,Furniture,Office Chair,Jinnah Mart,2,37500.15,75000.3,56620.66,18379.64,24.506088642312097
ORD-00561,2026-02-19,Lahore,Home Appliances,Air Fryer,Metro Solutions,4,30511.28,122045.12,87539.64,34505.479999999996,28.27272405484135
ORD-00269,2026-04-01,Multan,Home Appliances,Electric Kettle,West Co,3,8245.54,24736.62,16413.06,8323.559999999998,33.64873616524812
ORD-00470,2026-03-23,Lahore,Electronics,Wireless Earbuds,Zenith Ltd,4,13744.39,54977.56,35830.04,19147.519999999997,34.82788250333408
ORD-00385,2026-04-23,Faisalabad,Unknown,Laptop,Vertex Co,5,174839.29,874196.45,724766.7,149429.75,17.093383300744357
ORD-00588,2026-02-20,Islamabad,Home Appliances,Air Fryer,Sigma Mart,2,28201.16,56402.32,39949.2,16453.120000000003,29.17099863977227
ORD-00174,2026-03-13,Karachi,Office Supplies,Desk Organizer,West Mart,2,3013.84,6027.68,3778.8,2248.88,37.30921349507605
ORD-00598,2026-04-28,Multan,Home Appliances,Vacuum Cleaner,Unknown,6,35185.0,211110.0,142825.8,68284.20000000001,32.345317606934785
ORD-00325,2026-04-05,Karachi,Furniture,Bookshelf,Pak Co,6,23751.2,142507.2,99064.62,43442.580000000016,30.48448078412881
ORD-00519,2026-01-20,Karachi,Clothing,Formal Shirt,Beta Co,6,6715.74,40294.44,24317.94,15976.500000000004,39.64939083407042
ORD-00180,2026-04-19,Karachi,Electronics,Laptop,Khyber Industries,2,179458.65,358917.3,304451.76,54465.53999999998,15.174955344866348
ORD-00117,2026-04-21,Karachi,Office Supplies,Notebook Pack,West Solutions,4,1775.01,7100.04,4383.76,2716.2799999999997,38.257249254933775
ORD-00103,2026-04-06,Karachi,Home Appliances,Air Fryer,Khyber Traders,4,27398.0,109592.0,87419.08,22172.92,20.232243229432804
ORD-00206,2026-02-26,Karachi,Home Appliances,Microwave Oven,Crescent Co,6,41138.24,246829.44,175468.62,71360.82,28.91098403820874
ORD-00134,2026-01-03,Lahore,Office Supplies,Ink Cartridge,Jinnah Enterprises,2,9364.91,18729.82,14144.7,4585.119999999999,24.480320686477494
ORD-00095,2026-06-26,Karachi,Clothing,Trousers,Zenith Ltd,2,8214.16,16428.32,10154.08,6274.24,38.19161058464895
ORD-00047,2026-06-24,Multan,Office Supplies,Ink Cartridge,Falcon Enterprises,4,8882.54,35530.16,27227.0,8303.160000000003,23.369329043269165
ORD-00256,2026-06-29,Karachi,Electronics,Keyboard,Royal Solutions,1,13450.65,13450.65,7999.48,5451.17,40.52718641850022
ORD-00130,2026-04-23,Rawalpindi,Home Appliances,Vacuum Cleaner,Delta Co,2,31119.11,62238.22,47042.28,15195.940000000002,24.415768959973473
ORD-00528,2026-04-11,Rawalpindi,Furniture,Office Chair,Sigma Enterprises,4,39735.87,158943.48,107428.52,51514.96000000001,32.41086705790008
ORD-00091,2026-05-02,Lahore,Home Appliances,Vacuum Cleaner,Sigma Stores,6,35318.41,211910.46,152562.48,59347.97999999998,28.006158827648235
ORD-00182,2026-06-12,Rawalpindi,Clothing,Trousers,Green Enterprises,6,8812.08,52872.48,29970.18,22902.300000000003,43.31610698041779
ORD-00160,2026-06-14,Faisalabad,Furniture,Study Desk,Zenith Co,4,46815.44,187261.76,140288.92,46972.84,25.084053466121432
ORD-00050,2026-05-19,Karachi,Furniture,Office Chair,Jinnah Traders,4,38849.22,155396.88,112741.76,42655.12000000001,27.449148271187944
ORD-00094,2026-02-05,Karachi,Furniture,Filing Cabinet,West Traders,3,34339.37,103018.11,69103.71,33914.399999999994,32.920813631700284
ORD-00536,2026-05-24,Karachi,Electronics,Monitor,Nexus Mart,6,51075.81,306454.86,222891.9,83562.95999999999,27.267624341150924
ORD-00434,2026-06-06,Islamabad,Electronics,Wireless Earbuds,Jinnah Traders,2,15073.79,30147.58,17603.44,12544.140000000003,41.609110913711824
ORD-00071,2026-06-11,Karachi,Furniture,Bookshelf,Crescent Ltd,2,24374.39,48748.78,32936.86,15811.919999999998,32.435519411972976
ORD-00243,2026-01-14,Lahore,Office Supplies,Printer Paper Box,West Solutions,6,4221.41,25328.46,17423.58,7904.879999999997,31.209477402100237
ORD-00093,2026-05-10,Karachi,Electronics,Monitor,Metro Industries,6,50366.67,302200.02,226657.08,75542.94000000003,24.99766214443005
ORD-00196,2026-06-22,Karachi,Home Appliances,Microwave Oven,Green Solutions,2,36522.39,73044.78,60440.92,12603.86,17.25497701546914
ORD-00209,2026-04-28,Islamabad,Furniture,Office Chair,Green Industries,3,37401.13,112203.39,83930.91,28272.479999999996,25.197527454384392
ORD-00413,2026-06-16,Multan,Home Appliances,Air Fryer,Royal Ltd,5,29477.05,147385.25,99805.9,47579.350000000006,32.282300976522414
ORD-00199,2026-05-14,Islamabad,Furniture,Filing Cabinet,West Enterprises,4,31442.49,125769.96,96863.44,28906.520000000004,22.983644107066585
ORD-00351,2026-01-08,Islamabad,Electronics,Wireless Earbuds,Sigma Traders,3,13953.89,41861.67,27861.63,14000.039999999997,33.44357738236434
ORD-00294,2026-06-14,Rawalpindi,Office Supplies,Notebook Pack,Crescent Co,1,1696.57,1696.57,1138.44,558.1299999999999,32.89755211986537
ORD-00207,2026-02-18,Rawalpindi,Home Appliances,Air Fryer,Zenith Ltd,2,27371.83,54743.66,40948.72,13794.940000000002,25.19915548211428
ORD-00049,2026-06-22,Faisalabad,Clothing,Trousers,Khyber Co,6,7703.76,46222.56,31591.02,14631.539999999997,31.65454271680322
ORD-00046,2026-06-29,Islamabad,Electronics,Keyboard,Zenith Mart,6,13084.33,78505.98,49016.46,29489.519999999997,37.56340599786156
ORD-00170,2026-02-14,Lahore,Office Supplies,Desk Organizer,Beta Traders,6,3031.63,18189.78,11800.44,6389.339999999998,35.12598832971041
ORD-00496,2026-06-14,Karachi,Home Appliances,Electric Kettle,Falcon Enterprises,3,8693.56,26080.68,17200.38,8880.3,34.04934227175058
ORD-00531,2026-05-21,Karachi,Home Appliances,Electric Kettle,West Solutions,5,8316.04,41580.2,29610.2,11969.999999999996,28.787740318709382
ORD-00254,2026-06-18,Rawalpindi,Clothing,Trousers,Vertex Ltd,3,7872.68,23618.04,14973.45,8644.59,36.60164010222694
ORD-00476,2026-03-20,Karachi,Furniture,Office Chair,Royal Solutions,6,35968.14,215808.84,154168.74,61640.100000000006,28.56236102283855
ORD-00333,2026-06-23,Karachi,Clothing,Formal Shirt,Sigma Industries,3,6501.51,19504.53,11207.64,8296.89,42.53827187837903
ORD-00016,2026-06-26,Faisalabad,Clothing,Trousers,Beta Ltd,4,7782.76,31131.04,20008.84,11122.2,35.72704284855244
ORD-00428,2026-04-20,Karachi,Electronics,Wireless Earbuds,Beta Solutions,6,14394.31,86365.86,53027.16,33338.7,38.60171137067355
ORD-00092,2026-04-17,Unknown,Home Appliances,Vacuum Cleaner,Khyber Traders,4,31612.24,126448.96,100440.24,26008.72,20.568551927987386
ORD-00389,2026-06-11,Multan,Office Supplies,Ink Cartridge,Metro Mart,2,9740.38,19480.76,14329.88,5150.879999999999,26.440857543545526
ORD-00580,2026-05-28,Rawalpindi,Clothing,Trousers,Alpha Traders,2,7879.56,15759.12,9875.22,5883.9000000000015,37.33647564077182
ORD-00308,2026-01-20,Lahore,Unknown,Bookshelf,Vertex Ltd,6,24112.44,144674.64,102048.9,42625.74000000002,29.463173366113104
ORD-00128,2026-06-17,Islamabad,Unknown,Printer Paper Box,Indus Co,4,4300.13,17200.52,12271.2,4929.32,28.657970805533783
ORD-00100,2026-01-18,Islamabad,Office Supplies,Printer Paper Box,Indus Stores,2,4372.54,8745.08,5941.36,2803.7200000000003,32.06054147017524
ORD-00083,2026-04-18,Karachi,Furniture,Bookshelf,Unity Mart,2,25067.24,50134.48,33994.1,16140.380000000005,32.19417055886488
ORD-00564,2026-05-04,Islamabad,Electronics,Monitor,Royal Ltd,2,54264.45,108528.9,76771.06,31757.839999999997,29.262104379570786
ORD-00212,2026-05-28,Karachi,Office Supplies,Ink Cartridge,Royal Enterprises,3,9794.3,29382.9,20674.11,8708.79,29.63897368877817
ORD-00272,2026-04-08,Karachi,Home Appliances,Air Fryer,Horizon Co,4,26801.68,107206.72,88027.16,19179.559999999998,17.890259118085133
ORD-00033,2026-01-04,Karachi,Electronics,Wireless Earbuds,Sigma Enterprises,6,15538.39,93230.34,54744.48,38485.85999999999,41.28040292462732
ORD-00315,2026-02-08,Faisalabad,Furniture,Office Chair,Khyber Solutions,6,36500.28,219001.68,160581.48,58420.19999999998,26.675685775561163
ORD-00037,2026-06-04,Multan,Home Appliances,Microwave Oven,Green Mart,6,41075.31,246451.86,181372.44,65079.419999999984,26.406544466736825
ORD-00577,2026-03-08,Karachi,Unknown,Monitor,Beta Traders,4,51451.2,205804.8,155787.16,50017.639999999985,24.30343704325652
ORD-00062,2026-06-17,Islamabad,Furniture,Filing Cabinet,Zenith Ltd,6,34195.94,205175.64,141909.36,63266.28000000003,30.835181018565372
ORD-00592,2026-03-13,Multan,Unknown,Filing Cabinet,Royal Ltd,5,34425.64,172128.2,122126.5,50001.70000000001,29.049104097992085
ORD-00184,2026-03-26,Rawalpindi,Clothing,Formal Shirt,Zenith Stores,1,6697.22,6697.22,3878.81,2818.4100000000003,42.083282317140544
ORD-00387,2026-06-24,Faisalabad,Office Supplies,Notebook Pack,Delta Ltd,6,1719.1,10314.6,6544.32,3770.2800000000007,36.55284742016172
ORD-00365,2026-05-02,Karachi,Furniture,Study Desk,Delta Mart,1,50225.4,50225.4,35418.48,14806.919999999998,29.480939922827886
ORD-00028,2026-03-21,Lahore,Home Appliances,Air Fryer,Indus Enterprises,1,29036.22,29036.22,21694.2,7342.02,25.285729340802625
ORD-00313,2026-04-13,Multan,Office Supplies,Printer Paper Box,Unity Mart,5,4118.21,20591.05,14350.9,6240.15,30.305156852127503
ORD-00498,2026-03-09,Lahore,Electronics,Laptop,Metro Traders,2,177717.47,355434.94,305376.16,50058.78000000003,14.083809543316148
ORD-00004,2026-03-11,Lahore,Office Supplies,Printer Paper Box,Pak Industries,2,4423.74,8847.48,6183.02,2664.459999999999,30.115467907245897
ORD-00522,2026-03-15,Karachi,Furniture,Study Desk,Nexus Co,4,51525.47,206101.88,142248.6,63853.28,30.98141559892612
ORD-00162,2026-05-27,Rawalpindi,Office Supplies,Desk Organizer,Green Solutions,6,3148.08,18888.48,11172.24,7716.24,40.8515666692079
ORD-00552,2026-01-07,Lahore,Electronics,Wireless Earbuds,Nexus Traders,3,14868.26,44604.78,27258.6,17346.18,38.888612386385496
ORD-00502,2026-02-22,Lahore,Home Appliances,Air Fryer,Vertex Industries,4,29553.65,118214.6,87708.0,30506.600000000006,25.80611870276599
ORD-00277,2026-02-13,Faisalabad,Electronics,Keyboard,Prime Ltd,5,12038.57,60192.85,40187.35,20005.5,33.23567500126676
ORD-00393,2026-04-03,Lahore,Clothing,Polo Shirt,Alpha Co,2,5054.11,10108.22,5764.4,4343.82,42.97314462882684
ORD-00148,2026-06-06,Multan,Electronics,Laptop,Crescent Ltd,2,181673.98,363347.96,290657.76,72690.20000000001,20.005671698280626
ORD-00417,2026-03-11,Karachi,Electronics,Smartphone,Delta Solutions,4,105131.21,420524.84,312595.12,107929.72000000003,25.66548030789335
ORD-00239,2026-05-23,Karachi,Home Appliances,Air Fryer,Prime Co,6,26631.04,159786.24,123715.44,36070.79999999999,22.574409410973054
ORD-00339,2026-03-30,Karachi,Office Supplies,Desk Organizer,West Ltd,3,3186.29,9558.87,5704.35,3854.5200000000004,40.32401319402816
ORD-00312,2026-05-27,Islamabad,Electronics,Monitor,Green Industries,5,54689.37,273446.85,198264.05,75182.79999999999,27.494483845763813
ORD-00318,2026-03-12,Islamabad,Clothing,Jacket,Prime Mart,6,18765.37,112592.22,65966.82,46625.399999999994,41.410854142497584
ORD-00463,2026-01-21,Rawalpindi,Home Appliances,Electric Kettle,Khyber Stores,2,8210.65,16421.3,11853.62,4567.6799999999985,27.815580983235183
ORD-00221,2026-04-03,Karachi,Electronics,Monitor,West Enterprises,3,48477.53,145432.59,120444.36,24988.229999999996,17.182001640760163
ORD-00406,2026-06-23,Islamabad,Clothing,Formal Shirt,Metro Solutions,4,6053.96,24215.84,16149.68,8066.16,33.30943712875539
ORD-00566,2026-05-13,Karachi,Furniture,Study Desk,Nexus Co,5,50778.8,253894.0,171750.2,82143.79999999999,32.35358062813615
ORD-00503,2026-01-21,Multan,Electronics,Keyboard,Falcon Traders,2,11855.15,23710.3,15950.86,7759.439999999999,32.72603045933623
ORD-00029,2026-06-15,Faisalabad,Electronics,Wireless Earbuds,Falcon Co,6,15424.18,92545.08,53782.62,38762.46,41.88494947543403
ORD-00259,2026-05-27,Islamabad,Furniture,Office Chair,Crescent Enterprises,4,36344.19,145376.76,112923.56,32453.20000000001,22.323513056694903
ORD-00283,2026-05-26,Karachi,Home Appliances,Vacuum Cleaner,Khyber Solutions,4,31537.45,126149.8,96467.04,29682.76000000001,23.529771747557277
ORD-00537,2026-02-20,Karachi,Furniture,Office Chair,Alpha Industries,3,40560.1,121680.3,81022.62,40657.68000000001,33.413527086964784
ORD-00066,2026-05-15,Lahore,Electronics,Wireless Earbuds,Sigma Stores,2,15553.79,31107.58,17715.12,13392.460000000003,43.0520792681398
ORD-00152,2026-06-14,Faisalabad,Furniture,Filing Cabinet,Indus Industries,1,31023.82,31023.82,23417.89,7605.93,24.51641996375688
ORD-00489,2026-01-30,Karachi,Home Appliances,Microwave Oven,Unity Mart,2,37465.12,74930.24,59842.46,15087.780000000006,20.1357689498926
ORD-00356,2026-05-10,Karachi,Furniture,Filing Cabinet,Indus Traders,1,32084.02,32084.02,23282.61,8801.41,27.43237910960035
ORD-00059,2026-05-05,Karachi,Home Appliances,Microwave Oven,Falcon Industries,1,37465.88,37465.88,31335.97,6129.909999999996,16.36131328024324
ORD-00023,2026-06-06,Lahore,Home Appliances,Vacuum Cleaner,Jinnah Stores,2,34371.09,68742.18,48875.9,19866.27999999999,28.899694481612297
ORD-00176,2026-06-12,Lahore,Office Supplies,Printer Paper Box,Prime Enterprises,2,4216.23,8432.46,6193.1,2239.3599999999988,26.556426001427802
ORD-00067,2026-06-08,Karachi,Home Appliances,Air Fryer,Indus Mart,6,28376.05,170256.3,124876.8,45379.499999999985,26.653639248591677
ORD-00447,2026-02-21,Karachi,Home Appliances,Microwave Oven,Beta Ltd,5,42040.99,210204.95,149757.1,60447.850000000006,28.75662537918351
ORD-00510,2026-09-06,Lahore,Electronics,Smartphone,Metro Ltd,5,91515.37,457576.85,384143.45,73433.39999999997,16.04832062636035
ORD-00449,2026-02-11,Multan,Clothing,Jacket,Nexus Co,4,18336.55,73346.2,44078.8,29267.399999999994,39.90308973061998
ORD-00472,2026-06-08,Faisalabad,Electronics,Wireless Earbuds,Unknown,6,15060.25,90361.5,52522.26,37839.24,41.87540047475971
ORD-00055,2026-04-27,Karachi,Furniture,Bookshelf,Sigma Enterprises,3,25752.93,77258.79,51952.8,25305.98999999999,32.754836051664796
ORD-00276,2026-01-11,Islamabad,Clothing,Trousers,Beta Solutions,6,8338.6,50031.6,31899.96,18131.64,36.240376082315976
ORD-00477,2026-03-27,Karachi,Electronics,Monitor,Horizon Co,6,55598.56,333591.36,226837.98,106753.37999999998,32.00124247822245
ORD-00591,2026-02-08,Karachi,Clothing,Trousers,Nexus Solutions,6,8791.01,52746.06,30694.44,22051.62,41.80714161398974
ORD-00357,2026-02-22,Lahore,Electronics,Smartphone,Vertex Mart,5,105143.41,525717.05,397531.4,128185.65000000002,24.38301173606601
ORD-00234,2026-01-22,Multan,Home Appliances,Electric Kettle,Khyber Mart,1,8342.67,8342.67,5873.44,2469.2300000000005,29.597598850248186
ORD-00108,2026-03-04,Islamabad,Home Appliances,Microwave Oven,Sigma Traders,1,38640.88,38640.88,29631.51,9009.369999999999,23.31564395013778
ORD-00322,2026-04-16,Lahore,Office Supplies,Ink Cartridge,Khyber Stores,2,9814.64,19629.28,14250.94,5378.339999999998,27.39957858872052
ORD-00549,2026-04-19,Islamabad,Furniture,Bookshelf,Unity Enterprises,4,22966.26,91865.04,67307.88,24557.15999999999,26.731779575777676
ORD-00099,2026-01-01,Lahore,Office Supplies,Desk Organizer,Unknown,5,3158.05,15790.25,9243.2,6547.049999999999,41.462611421605104
ORD-00132,2026-06-24,Multan,Electronics,Keyboard,Beta Co,1,11650.86,11650.86,7578.28,4072.580000000001,34.955187857377055
ORD-00253,2026-05-04,Rawalpindi,Electronics,Laptop,Beta Mart,5,190828.9,954144.5,712821.05,241323.44999999995,25.29212818393859
ORD-00330,2026-03-24,Faisalabad,Office Supplies,Desk Organizer,Alpha Ltd,6,3434.5,20607.0,11507.4,9099.6,44.157810452758774
ORD-00138,2026-03-20,Karachi,Clothing,Formal Shirt,Indus Co,2,6738.86,13477.72,7482.56,5995.159999999999,44.48200437462715
ORD-00079,2026-05-15,Islamabad,Electronics,Wireless Earbuds,Unity Ltd,6,13646.31,81877.86,53815.5,28062.36,34.27344095216949
ORD-00366,2026-06-06,Islamabad,Clothing,Jacket,Prime Stores,4,17329.42,69317.68,45325.52,23992.159999999996,34.61189122313383
ORD-00554,2026-01-21,Karachi,Electronics,Wireless Earbuds,Indus Traders,3,14823.89,44471.67,27105.72,17365.949999999997,39.04946677289159
ORD-00328,2026-02-18,Karachi,Electronics,Monitor,Sigma Traders,4,49264.99,197059.96,162164.72,34895.23999999999,17.707930114265725
ORD-00241,2026-04-16,Karachi,Electronics,Smartphone,Metro Mart,4,103886.8,415547.2,303694.28,111852.91999999998,26.917019294077782
ORD-00374,2026-05-07,Islamabad,Office Supplies,Printer Paper Box,Indus Co,2,4044.3,8088.6,5821.8,2266.8,28.02462725317113
ORD-00380,2026-01-07,Multan,Electronics,Smartphone,Beta Ltd,3,100835.68,302507.04,218195.52,84311.51999999999,27.870928226992664
ORD-00442,2026-02-26,Karachi,Home Appliances,Microwave Oven,Delta Traders,3,39536.49,118609.47,94118.55,24490.92,20.648368127772596
ORD-00373,2026-02-08,Rawalpindi,Home Appliances,Vacuum Cleaner,Zenith Enterprises,2,34290.13,68580.26,50394.86,18185.399999999994,26.51695983654771
ORD-00268,2026-02-12,Lahore,Home Appliances,Air Fryer,Jinnah Solutions,4,29427.01,117708.04,83076.6,34631.43999999999,29.421473673336152
ORD-00397,2026-06-18,Rawalpindi,Office Supplies,Printer Paper Box,Unknown,1,4306.79,4306.79,3083.01,1223.7799999999997,28.41513052644777
ORD-00410,2026-04-20,Karachi,Furniture,Filing Cabinet,Unknown,2,34296.3,68592.6,45201.54,23391.060000000005,34.10143368235058
ORD-00532,2026-02-04,Lahore,Furniture,Study Desk,Alpha Industries,2,48027.55,96055.1,73453.18,22601.920000000013,23.530161334484074
ORD-00191,2026-03-12,Rawalpindi,Home Appliances,Vacuum Cleaner,Vertex Enterprises,4,32465.77,129863.08,96093.64,33769.44,26.003880394643343
ORD-00423,2026-04-28,Karachi,Home Appliances,Air Fryer,Sigma Stores,4,28020.63,112082.52,80651.24,31431.28,28.042981189216658
ORD-00197,2026-06-19,Karachi,Clothing,Polo Shirt,Zenith Solutions,4,4586.81,18347.24,11570.0,6777.240000000002,36.93874392006646
ORD-00565,2026-03-16,Islamabad,Furniture,Filing Cabinet,Falcon Solutions,6,31175.42,187052.52,144436.62,42615.899999999994,22.782852644807992
ORD-00570,2026-01-29,Islamabad,Clothing,Polo Shirt,Jinnah Mart,1,4645.26,4645.26,2774.01,1871.25,40.28299815295591
ORD-00425,2026-06-20,Lahore,Clothing,Trousers,Pak Co,3,8549.84,25649.52,15728.91,9920.61,38.677565895969984
ORD-00450,2026-01-04,Lahore,Home Appliances,Microwave Oven,Khyber Solutions,4,36820.57,147282.28,117764.64,29517.64,20.04154199676974
ORD-00495,2026-03-06,Karachi,Office Supplies,Desk Organizer,West Traders,5,3364.16,16820.8,9207.7,7613.0999999999985,45.260035194521066
ORD-00022,2026-05-07,Islamabad,Home Appliances,Microwave Oven,Unity Mart,4,37550.22,150200.88,123649.32,26551.559999999998,17.67736647082227
ORD-00250,2026-03-24,Karachi,Furniture,Office Chair,Sigma Mart,2,36445.89,72891.78,55802.66,17089.119999999995,23.444509106513785
ORD-00013,2026-05-14,Islamabad,Unknown,Bookshelf,Royal Ltd,4,22791.16,91164.64,68989.4,22175.240000000005,24.324387174676502
ORD-00149,2026-04-16,Lahore,Electronics,Monitor,Green Mart,5,53437.56,267187.8,198649.65,68538.15,25.651676461275553
ORD-00222,2026-06-25,Multan,Clothing,Formal Shirt,Delta Solutions,3,6673.46,20020.38,11935.56,8084.8200000000015,40.38294977418012
ORD-00451,2026-02-05,Lahore,Furniture,Bookshelf,Falcon Mart,4,23792.52,95170.08,68813.84,26356.240000000005,27.69382982550819
ORD-00232,2026-01-22,Lahore,Electronics,Monitor,Falcon Mart,5,51749.03,258745.15,198858.5,59886.649999999994,23.14503286341792
ORD-00597,2026-05-25,Multan,Furniture,Office Chair,Delta Enterprises,5,40117.77,200588.85,136926.15,63662.70000000001,31.737905671227495
ORD-00225,2026-02-03,Karachi,Electronics,Laptop,Sigma Industries,5,189858.61,949293.05,731756.3,217536.75,22.91565813106922
ORD-00230,2026-02-14,Rawalpindi,Home Appliances,Microwave Oven,West Co,5,40027.19,200135.95,143060.55,57075.40000000002,28.51831467559927
ORD-00507,2026-03-24,Lahore,Electronics,Laptop,Vertex Stores,4,173076.85,692307.4,583636.44,108670.96000000008,15.696923072034197
ORD-00027,2026-06-16,Karachi,Electronics,Laptop,Delta Stores,5,176278.61,881393.05,712340.35,169052.70000000007,19.180171661212903
ORD-00281,2026-04-22,Faisalabad,Furniture,Office Chair,Green Traders,6,35639.0,213834.0,162605.22,51228.78,23.957265916552092
ORD-00159,2026-02-11,Karachi,Electronics,Smartphone,Unity Traders,6,94178.95,565073.7,462912.36,102161.33999999997,18.079294789334554
ORD-00562,2026-01-29,Faisalabad,Home Appliances,Air Fryer,Beta Co,4,29591.75,118367.0,80386.68,37980.32000000001,32.086916116823105
ORD-00252,2026-03-20,Karachi,Furniture,Filing Cabinet,Khyber Stores,2,31543.6,63087.2,48548.46,14538.739999999998,23.04546722631532
