order_id,order_date,region,city,channel,customer_segment,product_id,quantity,unit_price,discount_pct,delivery_days,rating,returned,payment_method
ORD-0481,30/09/2025,North,Islamabad,Online,Consumer,P011,2,22116.74,0.05,3,4.7,No,Card
ORD-0482,03/09/2025,North,Islamabad,Retail Store,SME,P003,3,6054.12,0,0,4.5,No,Digital Wallet
ORD-0483,07/02/2025,Central,Faisalabad,Retail Store,SME,P007,1,255060.94,0.1,0,3.8,No,Card
ORD-0484,04/06/2025,Central,Faisalabad,Online,SME,P006,3,171527.29,0,5,3.6,No,Cash
ORD-0485,26/08/2025,Central,Lahore,Online,Enterprise,P010,5,27528.4,0.1,2,4.3,No,Bank Transfer
ORD-0486,06/03/2025,Central,Faisalabad,Online,Consumer,P008,1,129965.77,0.1,3,4.8,No,Digital Wallet
ORD-0487,05/10/2025,Central,Lahore,Retail Store,SME,P003,2,6035.32,0.05,1,4.5,No,Bank Transfer
ORD-0488,14/04/2025,Central,Faisalabad,Online,Consumer,P009,2,18610.74,0,1,3.5,No,Bank Transfer
ORD-0489,22/01/2025,North,Islamabad,Retail Store,,P005,2,57583.96,0.05,0,,No,Digital Wallet
ORD-0490,03/07/2025,South,Karachi,Online,Consumer,P008,2,128387.73,0,1,4.4,No,Cash
ORD-0491,02/04/2025,South,Karachi,Corporate,Enterprise,P001,7,4169.49,0.1,3,5,No,Card
ORD-0492,27/09/2025,West,Peshawar,Corporate,Consumer,P002,2,8342.76,0,7,3.2,No,Card
ORD-0493,07/04/2025,Central,Faisalabad,Corporate,Consumer,P001,2,4288.58,0.15,4,4.6,No,Bank Transfer
ORD-0494,18/09/2025,North,Rawalpindi,Retail Store,Consumer,P003,4,6280.22,0.05,0,4,No,Bank Transfer
ORD-0495,17/04/2025,South,Karachi,Retail Store,Consumer,P002,4,8536.4,0.1,0,4.2,No,Card
ORD-0496,22/01/2025,North,Rawalpindi,Online,Consumer,P004,2,39066.34,0,4,4.5,No,Card
ORD-0497,20/09/2025,North,Islamabad,Corporate,Enterprise,P001,3,4083.65,0.05,4,4.4,No,Digital Wallet
ORD-0498,28/12/2025,Central,Lahore,Corporate,SME,P009,4,17954.47,0,4,4.4,No,Bank Transfer
ORD-0499,20/09/2025,West,Quetta,Corporate,Consumer,P009,1,18471.63,0.05,4,4.5,No,Bank Transfer
ORD-0500,07/04/2025,North,Rawalpindi,Online,Consumer,P006,2,164360.62,0.1,1,3.9,No,Cash
ORD-0501,06/08/2025,Central,Faisalabad,Retail Store,SME,P003,1,6357.04,0,0,5,No,Cash
ORD-0502,20/07/2025,West,Quetta,Corporate,Consumer,P004,2,38572.47,0.05,3,4.7,No,Card
ORD-0503,19/12/2025,Central,Lahore,Online,Consumer,P012,2,35915.36,0.1,4,4.5,No,Digital Wallet
ORD-0504,26/02/2025,South,Hyderabad,Retail Store,Consumer,P012,2,37311.28,0,1,4.1,No,Card
ORD-0505,23/08/2025,South,Karachi,Corporate,Consumer,P010,1,27542.66,0.1,1,4.8,No,Cash
ORD-0506,22/08/2025,South,Hyderabad,Online,SME,P011,4,21086.66,0.05,1,3.7,No,Cash
ORD-0507,23/01/2025,South,Karachi,Online,SME,P003,2,6352.05,0,2,4.3,No,Cash
ORD-0508,29/07/2025,North,Rawalpindi,Online,Consumer,P001,4,4160.6,0,2,4.3,No,Cash
ORD-0509,26/08/2025,North,Islamabad,Online,SME,P009,4,18100.68,0.1,3,4.5,Yes,Card
ORD-0510,20/07/2025,South,Karachi,Retail Store,Consumer,P003,1,6346.08,0.05,0,3.9,No,Digital Wallet
ORD-0511,04/12/2025,West,Peshawar,Retail Store,,P007,1,252053.46,0.1,0,4.6,Yes,Card
ORD-0512,15/12/2025,Central,Lahore,Corporate,Consumer,P011,2,20911.78,0.05,3,3.8,No,Digital Wallet
ORD-0513,29/04/2025,South,Hyderabad,Online,Consumer,P008,1,131122.36,0.05,4,5,No,Bank Transfer
ORD-0514,04/06/2025,Central,Faisalabad,Corporate,Consumer,P006,1,165499.56,0,4,3.8,No,Digital Wallet
ORD-0515,31/03/2025,Central,Faisalabad,Corporate,SME,P001,4,4170.36,0.05,5,4.2,No,Card
ORD-0516,08/06/2025,South,Hyderabad,Retail Store,SME,P001,4,4148.75,0,0,5,No,Card
ORD-0517,16/08/2025,Central,Faisalabad,Online,Consumer,P010,1,27534.44,0.15,2,3.8,Yes,Digital Wallet
ORD-0518,04/10/2025,South,Karachi,Corporate,SME,P002,4,8338.61,0.05,3,4.5,No,Card
ORD-0519,06/03/2025,South,Karachi,Online,Consumer,P009,2,18127.22,0,1,4.7,No,Bank Transfer
ORD-0520,04/09/2025,South,Hyderabad,Online,Consumer,P004,2,40116.97,0.1,2,4.1,No,Digital Wallet
ORD-0521,01/11/2025,North,Islamabad,Online,Consumer,P004,2,39647.28,0.05,3,3.8,No,Card
ORD-0522,11/07/2025,North,Rawalpindi,Corporate,Enterprise,P003,6,6252.47,0.1,3,4.3,No,Bank Transfer
ORD-0523,12/08/2025,West,Peshawar,Retail Store,Consumer,P009,1,18667.51,0.1,1,4.3,No,Bank Transfer
ORD-0524,07/12/2025,Central,Faisalabad,Retail Store,Enterprise,P002,4,8251.29,0.1,0,5,No,Bank Transfer
ORD-0525,07/04/2025,Central,Lahore,Corporate,Consumer,P003,3,6287.02,0.1,5,3.5,No,Bank Transfer
ORD-0526,18/05/2025,Central,Faisalabad,Retail Store,Consumer,P002,2,8294.4,0.1,0,3.3,No,Card
ORD-0527,12/04/2025,North,Islamabad,Retail Store,SME,P002,2,8657.68,0,0,4.1,No,Digital Wallet
ORD-0528,10/02/2025,South,Hyderabad,Online,Consumer,P001,4,4196.27,0.1,3,4.3,No,Cash
ORD-0529,19/04/2025,North,Islamabad,Online,Consumer,P012,4,36441.38,0,2,4.5,No,Digital Wallet
ORD-0530,07/12/2025,North,Islamabad,Corporate,Enterprise,P010,2,27428.92,0.1,4,4,No,Digital Wallet
ORD-0531,08/05/2025,North,Rawalpindi,Retail Store,SME,P001,3,4233.71,0.1,1,3.9,No,Bank Transfer
ORD-0532,08/08/2025,West,Peshawar,Corporate,Enterprise,P011,7,21234.08,0.05,6,4.4,No,Digital Wallet
ORD-0533,14/02/2025,South,Hyderabad,Online,Consumer,P001,2,4127.33,0.1,3,4.1,No,Cash
ORD-0534,16/07/2025,Central,Lahore,Retail Store,SME,P012,2,37425.79,0.05,0,4,No,Cash
ORD-0535,04/11/2025,South,Hyderabad,Online,SME,P009,5,18670.85,0.1,1,4.4,No,Card
ORD-0536,31/10/2025,West,Quetta,Retail Store,Consumer,P003,2,6129.62,0.05,0,5,No,Bank Transfer
ORD-0537,24/09/2025,Central,Lahore,Online,Consumer,P011,2,21907.83,0,1,4.4,No,Card
ORD-0538,26/12/2025,South,Hyderabad,Online,Enterprise,P001,9,4233.03,0.05,4,4.5,No,Card
ORD-0539,26/04/2025,Central,Lahore,Corporate,SME,P011,4,22124.86,0.05,3,5,No,Card
ORD-0540,20/07/2025,North,Rawalpindi,Online,Enterprise,P009,7,18382.09,0,1,4.3,No,Digital Wallet
ORD-0541,25/03/2025,North,Rawalpindi,Retail Store,Consumer,P002,2,8620.01,0,1,3.4,No,Card
ORD-0542,12/07/2025,West,Peshawar,Retail Store,Consumer,P001,4,4119.27,0,1,3.7,No,Bank Transfer
ORD-0543,04/05/2025,North,Rawalpindi,Retail Store,Enterprise,P008,5,134184.73,0.15,1,3.5,No,Cash
ORD-0544,21/05/2025,Central,Faisalabad,Online,Consumer,P001,2,4079.8,0.05,2,4,No,Cash
ORD-0545,27/11/2025,Central,Faisalabad,Retail Store,Consumer,P001,5,4278.84,0,1,4.4,No,Digital Wallet
ORD-0546,30/11/2025,South,Karachi,Corporate,Enterprise,P002,8,8247.72,0.05,1,5,No,Card
ORD-0547,13/02/2025,West,Peshawar,Online,Consumer,P004,1,38903.56,0,5,5,No,Bank Transfer
ORD-0548,10/06/2025,North,Rawalpindi,Retail Store,Consumer,P009,1,18208.18,0,0,3.8,No,Card
ORD-0549,30/10/2025,South,Karachi,Retail Store,Consumer,P006,2,166808.37,0.1,0,2.7,No,Digital Wallet
ORD-0550,19/11/2025,Central,Lahore,Retail Store,SME,P008,2,131363.92,0,0,4.7,No,Digital Wallet
ORD-0551,30/09/2025,South,Hyderabad,Online,SME,P003,3,6068.43,0.1,2,4.5,No,Card
ORD-0552,05/03/2025,South,Hyderabad,Retail Store,SME,P001,3,4212.99,0.05,0,5,No,Card
ORD-0553,30/09/2025,North,Rawalpindi,Retail Store,Consumer,P001,2,4109.95,0.05,0,5,No,Cash
ORD-0554,08/05/2025,Central,Faisalabad,Retail Store,Consumer,P012,3,36009.05,0.05,1,5,No,Digital Wallet
ORD-0555,10/06/2025,Central,Lahore,Online,Consumer,P001,1,4261.34,0.05,2,2.9,No,Bank Transfer
ORD-0556,03/09/2025,North,Islamabad,Online,SME,P011,4,21761.34,0.1,3,4.3,No,Digital Wallet
ORD-0557,08/11/2025,South,Hyderabad,Corporate,SME,P011,2,20951.91,0.1,4,4.9,No,Bank Transfer
ORD-0558,08/05/2025,Central,Lahore,Online,Consumer,P003,4,6094.9,0,3,5,No,Card
ORD-0559,07/09/2025,South,Karachi,Retail Store,Consumer,P003,3,6345.15,0,0,3.9,Yes,Bank Transfer
ORD-0560,20/03/2025,North,Rawalpindi,Online,SME,P002,4,8435.9,0,4,3.7,No,Digital Wallet
ORD-0561,13/03/2025,South,Hyderabad,Online,Enterprise,P009,2,18155.42,0,1,4.9,No,Card
ORD-0562,07/12/2025,West,Quetta,Online,SME,P010,2,27211.06,0.1,2,4.2,No,Bank Transfer
ORD-0563,11/01/2025,South,Hyderabad,Retail Store,SME,P002,4,8742.98,0.05,0,3.7,No,Bank Transfer
ORD-0564,06/04/2025,South,Karachi,Corporate,Enterprise,P002,5,8486.69,0.1,2,5,No,Card
ORD-0565,18/03/2025,South,Karachi,Online,Consumer,P002,4,8254.01,0,3,4.7,No,Cash
ORD-0566,07/08/2025,North,Rawalpindi,Retail Store,Consumer,P003,3,6278.71,0,0,3.8,No,Card
ORD-0567,27/05/2025,North,Islamabad,Online,Consumer,P005,2,57813.29,0,5,4.2,No,Card
ORD-0568,29/10/2025,North,Rawalpindi,Online,Consumer,P007,1,253761.44,0,3,3.9,No,Digital Wallet
ORD-0569,27/12/2025,North,Islamabad,Online,Consumer,P003,2,6212.48,0.05,1,4.8,No,Cash
ORD-0570,27/06/2025,West,Peshawar,Retail Store,Consumer,P004,2,39308.04,0.1,1,4.3,No,Digital Wallet
ORD-0571,01/02/2025,Central,Lahore,Retail Store,Consumer,P009,1,18128.73,0.1,0,3.9,No,Bank Transfer
ORD-0572,02/01/2025,South,Karachi,Retail Store,Consumer,P011,3,21246.4,0,1,4.2,No,Bank Transfer
ORD-0573,23/05/2025,West,Peshawar,Corporate,Consumer,P012,1,35408.07,0,6,3.5,No,Cash
ORD-0574,29/07/2025,West,Peshawar,Online,Consumer,P010,2,27036.81,0.15,4,5,No,Digital Wallet
ORD-0575,24/02/2025,Central,Faisalabad,Corporate,Consumer,P008,1,134509.43,0,6,3.8,No,Cash
ORD-0576,11/08/2025,North,Rawalpindi,Online,Consumer,P002,2,8535.53,0.15,5,4.3,No,Digital Wallet
ORD-0577,07/04/2025,South,Karachi,Online,Consumer,P008,2,128833.85,0.05,3,4.1,No,Bank Transfer
ORD-0578,26/11/2025,West,Quetta,Online,Consumer,P002,1,8733.39,0,3,3.7,No,Bank Transfer
ORD-0579,25/03/2025,South,Hyderabad,Online,,P009,1,17968.54,0,4,4,No,Bank Transfer
ORD-0580,27/04/2025,North,Islamabad,Online,Consumer,P011,2,21489.45,0.15,3,4.5,No,Card
ORD-0581,13/02/2025,West,Quetta,Online,Consumer,P007,2,242795.27,0.05,8,3.3,No,Card
ORD-0582,16/05/2025,Central,Lahore,Corporate,Enterprise,P012,7,36106.36,0.05,5,3.9,No,Card
ORD-0583,23/05/2025,South,Hyderabad,Corporate,Consumer,P004,2,39486.27,0.05,1,5,No,Card
ORD-0584,16/07/2025,North,Rawalpindi,Retail Store,Consumer,P006,1,166837.04,0.05,0,4.1,No,Cash
ORD-0585,14/02/2025,South,Karachi,Online,Enterprise,P003,5,6356.58,0,1,5,No,Digital Wallet
ORD-0586,10/10/2025,West,Peshawar,Online,SME,P001,2,4316.44,0.05,5,4.2,No,Bank Transfer
ORD-0587,07/02/2025,North,Islamabad,Online,Consumer,P001,1,4217.43,0.1,3,4.6,No,Cash
ORD-0588,30/07/2025,Central,Faisalabad,Corporate,SME,P003,2,6341.79,0,3,3.5,Yes,Digital Wallet
ORD-0589,11/10/2025,Central,Faisalabad,Corporate,Consumer,P009,2,18978.91,0,4,4.6,No,Cash
ORD-0590,20/07/2025,South,Karachi,Corporate,Consumer,P003,4,6075.31,0.1,2,3.9,No,Card
ORD-0591,15/01/2025,South,Karachi,Retail Store,Consumer,P007,2,243353.63,0,0,4.3,No,Card
ORD-0592,25/01/2025,South,Hyderabad,Online,Consumer,P003,2,6130.98,0,3,4,No,Card
ORD-0593,15/09/2025,Central,Lahore,Online,SME,P005,1,57763.32,0,3,2.9,No,Cash
ORD-0594,01/12/2025,South,Karachi,Corporate,Consumer,P012,5,37124.92,0,3,4.7,No,Cash
ORD-0595,09/11/2025,Central,Lahore,Retail Store,Enterprise,P001,2,4267.11,0.05,0,3.7,No,Bank Transfer
ORD-0596,04/02/2025,South,Hyderabad,Online,Consumer,P009,2,18231.32,0.05,2,5,No,Card
ORD-0597,21/01/2025,North,Rawalpindi,Online,Enterprise,P011,4,21328.08,0.15,4,4.1,No,Bank Transfer
ORD-0598,16/12/2025,South,Karachi,Retail Store,Consumer,P010,1,26930.03,0,1,4,No,Bank Transfer
ORD-0599,25/11/2025,North,Rawalpindi,Online,Consumer,P001,5,4124.27,0,3,5,No,Bank Transfer
ORD-0600,21/03/2025,West,Quetta,Retail Store,Consumer,P001,2,4309.99,0,0,4.2,No,Card
ORD-0601,17/12/2025,North,Rawalpindi,Retail Store,Consumer,P001,2,4149.18,0.05,1,4.6,No,Card
ORD-0602,02/06/2025,South,Hyderabad,Corporate,Consumer,P006,1,172693.15,0.05,4,5,No,Bank Transfer
ORD-0603,08/12/2025,North,Islamabad,Online,Enterprise,P012,9,35436.07,0.15,2,3.7,No,Cash
ORD-0604,19/08/2025,West,Quetta,Retail Store,SME,P007,1,243813.11,0.15,0,4.3,No,Cash
ORD-0605,18/04/2025,West,Quetta,Online,Consumer,P003,2,6274.15,0.05,4,4.4,No,Bank Transfer
ORD-0606,28/02/2025,West,Peshawar,Online,Consumer,P007,2,246237.66,0.1,5,3.5,No,Bank Transfer
ORD-0607,14/02/2025,Central,Lahore,Online,Consumer,P012,4,37047.38,0.05,1,4,No,Digital Wallet
ORD-0608,19/04/2025,South,Hyderabad,Retail Store,Consumer,P011,3,22103.22,0.1,0,5,No,Bank Transfer
ORD-0609,17/09/2025,South,Hyderabad,Online,Enterprise,P011,7,20860.36,0.15,1,4.4,No,Digital Wallet
ORD-0610,12/06/2025,South,Hyderabad,Online,Enterprise,P002,8,8667.56,0.1,2,3.9,No,Digital Wallet
ORD-0611,22/09/2025,South,Karachi,Online,SME,P005,4,59704.04,0.05,2,4.2,No,Card
ORD-0612,18/11/2025,Central,Lahore,Online,SME,P011,5,20887.62,0.05,5,3.4,No,Cash
ORD-0613,06/05/2025,Central,Faisalabad,Corporate,SME,P003,2,6251.48,0.05,1,4.8,No,Card
ORD-0614,17/02/2025,South,Hyderabad,Corporate,Consumer,P001,4,4092.54,0.15,3,5,No,Card
ORD-0615,03/04/2025,South,Karachi,Retail Store,SME,P011,3,22136.92,0.05,1,4.7,No,Card
ORD-0616,04/03/2025,South,Karachi,Retail Store,Consumer,P010,1,28105.34,0,0,4.6,No,Cash
ORD-0617,13/04/2025,West,Peshawar,Retail Store,SME,P005,4,58275.58,0.15,0,4.3,No,Card
ORD-0618,21/07/2025,South,Hyderabad,Online,Consumer,P009,2,18924.97,0.05,2,3.1,No,Bank Transfer
ORD-0619,11/07/2025,West,Quetta,Online,Enterprise,P012,4,36047.71,0.1,3,2.9,No,Card
ORD-0620,06/04/2025,South,Karachi,Online,Consumer,P002,2,8249.91,0.05,2,3.8,No,Card
ORD-0621,26/05/2025,Central,Lahore,Online,Consumer,P007,1,249100.35,0.05,2,3.6,No,Card
ORD-0622,24/01/2025,West,Peshawar,Online,Consumer,P007,2,244077.96,0,7,3.9,No,Card
ORD-0623,26/07/2025,South,Karachi,Online,Consumer,P005,2,59283.62,0,2,3.6,No,Card
ORD-0624,23/12/2025,West,Peshawar,Corporate,Enterprise,P001,5,4081.38,0.05,6,4.3,No,Bank Transfer
ORD-0625,08/07/2025,Central,Lahore,Corporate,Enterprise,P003,2,6031.86,0.05,3,5,No,Bank Transfer
ORD-0626,26/10/2025,North,Islamabad,Online,Consumer,P007,2,250037.13,0.05,2,4.2,No,Bank Transfer
ORD-0627,05/09/2025,South,Hyderabad,Retail Store,SME,P003,2,6272.53,0,0,4.3,No,Digital Wallet
ORD-0628,17/04/2025,Central,Faisalabad,Retail Store,Consumer,P004,1,40324.3,0,0,4.3,No,Bank Transfer
ORD-0629,20/09/2025,South,Hyderabad,Online,Consumer,P002,2,8320.12,0.1,2,3.8,No,Card
ORD-0630,20/08/2025,South,Karachi,Corporate,Consumer,P004,1,39255.72,0.05,1,4.9,No,Card
ORD-0631,10/04/2025,South,Hyderabad,Online,Consumer,P007,2,242184.67,0,2,4.6,No,Digital Wallet
ORD-0632,30/09/2025,South,Karachi,Corporate,SME,P004,4,38555.09,0.05,3,3.9,No,Cash
ORD-0633,02/11/2025,South,Karachi,Online,Consumer,P009,2,18765.39,0.1,3,5,No,Card
ORD-0634,08/12/2025,North,Rawalpindi,Online,Enterprise,P011,4,21621.27,0.15,2,4.3,No,Digital Wallet
ORD-0635,27/04/2025,North,Islamabad,Retail Store,SME,P001,4,4197.65,0,1,4.2,No,Card
ORD-0636,23/09/2025,Central,Faisalabad,Online,SME,P009,1,18109.17,0,4,4.6,No,Card
ORD-0637,09/08/2025,South,Karachi,Online,Enterprise,P008,4,134986.98,0.1,6,4.5,No,Bank Transfer
ORD-0638,19/06/2025,North,Rawalpindi,Corporate,Consumer,P002,2,8466.06,0.05,2,5,No,Digital Wallet
ORD-0639,27/08/2025,Central,Faisalabad,Retail Store,SME,P003,3,6311.52,0,0,4,No,Digital Wallet
ORD-0640,03/01/2025,North,Islamabad,Online,Consumer,P011,1,21775.02,0,3,3.6,No,Card
ORD-0641,08/05/2025,Central,Faisalabad,Online,Enterprise,P001,4,4224.45,0,1,4.8,No,Card
ORD-0642,02/08/2025,North,Rawalpindi,Online,Consumer,P011,2,21340,0.1,2,4.4,No,Card
ORD-0643,28/08/2025,South,Hyderabad,Online,Consumer,P001,4,4096.28,0,4,3.6,No,Bank Transfer
ORD-0644,31/05/2025,South,Hyderabad,Online,SME,P005,4,59690.59,0,2,5,No,Bank Transfer
ORD-0645,20/12/2025,South,Karachi,Online,SME,P005,1,59207.52,0.05,3,4.2,No,Bank Transfer
ORD-0646,04/01/2025,Central,Lahore,Online,Consumer,P007,1,248294.96,0,3,4.3,No,Bank Transfer
ORD-0647,05/09/2025,West,Quetta,Corporate,Consumer,P010,2,28092.87,0.05,3,4.6,No,Digital Wallet
ORD-0648,25/12/2025,North,Rawalpindi,Retail Store,Consumer,P001,4,4242.26,0,0,3.1,No,Card
ORD-0649,25/10/2025,South,Hyderabad,Online,Enterprise,P012,5,36011.42,0.15,2,3.4,No,Card
ORD-0650,02/02/2025,South,Karachi,Online,SME,P003,3,6306.01,0.05,4,4.5,No,Bank Transfer
ORD-0651,03/04/2025,North,Rawalpindi,Online,Consumer,P012,4,35552.98,0,3,4.2,No,Bank Transfer
ORD-0652,29/04/2025,West,Quetta,Online,Enterprise,P009,5,18783.95,0.05,4,5,No,Digital Wallet
ORD-0653,07/11/2025,Central,Lahore,Corporate,Consumer,P009,2,18092.87,0.05,4,4.5,No,Card
ORD-0654,28/09/2025,Central,Lahore,Online,Consumer,P012,2,35477.79,0,4,5,No,Digital Wallet
ORD-0655,25/11/2025,North,Islamabad,Corporate,SME,P005,4,57996.26,0.1,3,4.5,No,Digital Wallet
ORD-0656,22/09/2025,South,Karachi,Retail Store,Consumer,P006,1,165218.13,0.15,0,3.6,No,Card
ORD-0657,28/05/2025,South,Karachi,Corporate,Enterprise,P005,5,58916.44,0.1,3,3.7,No,Digital Wallet
ORD-0658,04/08/2025,South,Hyderabad,Corporate,Consumer,P002,2,8365.16,0,4,3.8,No,Cash
ORD-0659,02/08/2025,Central,Lahore,Corporate,Consumer,P001,1,4082.97,0.05,2,3.7,No,Digital Wallet
ORD-0660,29/01/2025,South,Karachi,Retail Store,Enterprise,P009,7,17965.09,0.05,0,4.3,No,Bank Transfer
ORD-0661,12/11/2025,West,Peshawar,Online,Consumer,P011,2,20973.67,0,3,4.3,No,Card
ORD-0662,08/05/2025,Central,Lahore,Online,Consumer,P003,3,6238.1,0.1,1,4.6,No,Cash
ORD-0663,06/10/2025,South,Hyderabad,Corporate,Enterprise,P004,4,40546.18,0.1,2,4,No,Card
ORD-0664,28/01/2025,South,Hyderabad,Retail Store,SME,P003,2,6327.01,0.05,0,5,No,Card
ORD-0665,14/03/2025,South,Karachi,Retail Store,SME,P004,1,38365.46,0.1,0,4.1,No,Card
ORD-0666,11/09/2025,South,Hyderabad,Online,Consumer,P002,4,8516.57,0.05,3,5,No,Digital Wallet
ORD-0667,15/05/2025,Central,Lahore,Retail Store,Consumer,P011,4,21864.57,0.1,0,4.5,No,Bank Transfer
ORD-0668,28/05/2025,Central,Faisalabad,Online,SME,P010,3,26943.21,0,3,2.8,No,Card
ORD-0669,13/02/2025,West,Peshawar,Online,Consumer,P008,2,130168.48,0,4,3.3,Yes,Card
ORD-0670,02/04/2025,North,Islamabad,Online,Consumer,P012,2,36299.86,0.05,5,4.8,No,Digital Wallet
ORD-0671,22/05/2025,South,Hyderabad,Online,SME,P002,2,8303.37,0,1,3.1,No,Card
ORD-0672,13/05/2025,West,Quetta,Retail Store,Enterprise,P003,7,6237.42,0.05,0,3.9,No,Card
ORD-0673,15/12/2025,North,Rawalpindi,Corporate,Consumer,P003,4,6376.74,0.1,3,4.8,Yes,Bank Transfer
ORD-0674,30/10/2025,South,Karachi,Corporate,Consumer,P010,2,28225.9,0,2,3.4,No,Cash
ORD-0675,25/04/2025,North,Rawalpindi,Retail Store,Consumer,P011,4,21705.37,0.05,0,3.8,No,Digital Wallet
ORD-0676,05/05/2025,Central,Faisalabad,Online,Consumer,P012,4,37009.83,0.1,2,4.7,No,Digital Wallet
ORD-0677,18/08/2025,Central,Lahore,Retail Store,SME,P001,4,4243.87,0.05,1,4.2,No,Card
ORD-0678,22/10/2025,North,Islamabad,Corporate,Enterprise,P001,4,4140.37,0.1,4,5,No,Card
ORD-0679,07/02/2025,South,Hyderabad,Corporate,Consumer,P004,1,40002.4,0,1,5,No,Bank Transfer
ORD-0680,01/07/2025,West,Peshawar,Retail Store,SME,P004,4,39974.27,0.05,1,3.4,No,Digital Wallet
ORD-0681,04/01/2025,Central,Faisalabad,Retail Store,Consumer,P003,3,6365.45,0,0,4,No,Bank Transfer
ORD-0682,27/05/2025,South,Hyderabad,Retail Store,Enterprise,P001,7,4182.5,0.05,1,4.3,No,Card
ORD-0683,07/09/2025,North,Islamabad,Online,Enterprise,P012,2,36864.49,0,4,5,No,Card
ORD-0684,04/10/2025,North,Islamabad,Online,Enterprise,P001,3,4311.34,0.1,3,3.5,No,Card
ORD-0685,03/03/2025,North,Rawalpindi,Retail Store,Consumer,P001,2,4318.05,0.1,1,4.5,No,Bank Transfer
ORD-0686,20/09/2025,Central,Lahore,Retail Store,Consumer,P011,2,22057.75,0.1,0,3.2,No,Bank Transfer
ORD-0687,21/11/2025,Central,Lahore,Online,Consumer,P012,4,36434.55,0.1,2,4.3,No,Card
ORD-0688,20/04/2025,South,Karachi,Retail Store,SME,P009,1,18409.16,0,0,3.9,No,Bank Transfer
ORD-0689,29/04/2025,Central,Faisalabad,Retail Store,SME,P007,4,244955.81,0,0,3.9,No,Bank Transfer
ORD-0690,01/04/2025,North,Rawalpindi,Retail Store,Consumer,P004,1,40148.63,0.05,0,3.5,Yes,Card
ORD-0691,29/07/2025,South,Hyderabad,Online,Consumer,P004,2,39322.72,0,1,5,No,Bank Transfer
ORD-0692,24/04/2025,North,Islamabad,Retail Store,SME,P001,3,4226.45,0,1,4.5,Yes,Bank Transfer
ORD-0693,30/06/2025,Central,Lahore,Retail Store,Consumer,P003,2,6325.79,0,1,4.4,No,Card
ORD-0694,07/01/2025,South,Karachi,Retail Store,Consumer,P005,2,56893.42,0,0,5,No,Cash
ORD-0695,05/03/2025,Central,Faisalabad,Retail Store,Consumer,P009,2,18901.8,0,1,4.1,No,Card
ORD-0696,19/03/2025,South,Hyderabad,Online,SME,P003,4,6204.6,0,1,4.2,No,Cash
ORD-0697,17/02/2025,South,Hyderabad,Retail Store,Consumer,P011,4,20877.2,0.05,0,4.7,No,Cash
ORD-0698,23/10/2025,West,Peshawar,Corporate,Consumer,P005,1,59001.29,0,6,2.3,No,Card
ORD-0699,08/05/2025,South,Hyderabad,Retail Store,Consumer,P009,1,18010.42,0.05,0,4,No,Card
ORD-0700,03/01/2025,South,Karachi,Retail Store,SME,P006,3,172631.51,0,0,4.8,No,Bank Transfer
ORD-0701,11/02/2025,West,Peshawar,Retail Store,Consumer,P009,1,18522.13,0,0,2.6,Yes,Bank Transfer
ORD-0702,07/09/2025,South,Hyderabad,Online,Consumer,P004,2,40021.26,0.1,3,4.2,No,Bank Transfer
ORD-0703,17/12/2025,South,Hyderabad,Retail Store,Consumer,P005,2,59999.05,0.05,0,4.8,No,Cash
ORD-0704,02/04/2025,South,Karachi,Corporate,Consumer,P009,1,18715.39,0.05,2,4.5,No,Card
ORD-0705,26/04/2025,South,Karachi,Corporate,Consumer,P010,2,27639.37,0,1,3.8,No,Bank Transfer
ORD-0706,20/03/2025,South,Karachi,Online,Consumer,P001,3,4219.07,0.1,1,3.2,No,Bank Transfer
ORD-0707,02/01/2025,Central,Lahore,Online,SME,P002,4,8691.05,0,3,4.1,No,Bank Transfer
ORD-0708,14/09/2025,Central,Lahore,Retail Store,Consumer,P004,2,39156.33,0.1,0,2.9,No,Digital Wallet
ORD-0709,31/12/2025,South,Hyderabad,Retail Store,Consumer,P010,1,27595.54,0.05,0,4,No,Digital Wallet
ORD-0710,06/08/2025,South,Karachi,Online,Consumer,P009,1,18162.38,0,3,5,No,Digital Wallet
ORD-0711,07/01/2025,Central,Lahore,Retail Store,SME,P004,3,38964.79,0,1,4.8,No,Digital Wallet
ORD-0712,31/08/2025,Central,Lahore,Online,Consumer,P011,2,21978.48,0,1,3.2,No,Bank Transfer
ORD-0713,06/10/2025,South,Karachi,Retail Store,SME,P003,3,6350.93,0.05,0,4.9,No,Digital Wallet
ORD-0714,09/12/2025,South,Karachi,Corporate,Consumer,P009,1,18136.57,0,2,3.6,No,Digital Wallet
ORD-0715,15/10/2025,South,Hyderabad,Retail Store,Enterprise,P001,5,4103.3,0,1,,No,Card
ORD-0716,23/11/2025,North,Islamabad,Corporate,Enterprise,P003,9,6292.04,0.1,4,3.9,No,Bank Transfer
ORD-0717,20/05/2025,West,Quetta,Corporate,Consumer,P004,1,39476.03,0.05,6,3.4,No,Bank Transfer
ORD-0718,27/10/2025,North,Islamabad,Corporate,Consumer,P008,2,129682.98,0.05,4,3,No,Card
ORD-0719,28/08/2025,South,Karachi,Retail Store,SME,P005,4,58804.74,0,0,4.2,No,Digital Wallet
ORD-0720,03/07/2025,Central,Lahore,Online,Consumer,P003,2,6353.69,0,2,4.3,Yes,Digital Wallet
